# This version is build by the following options:
# Fisher optimization: ON
# Redshift binning shape: Triangular
# Redshift growth scaling: OFF
# Using following configuration parameters:
# Fiducial Signal Baseline: ON
# Input is delta flux: YES
# Divide by mean flux of the chunk: OFF
# ContinuumMargOrder: 1
# Fiducial Power Spectrum
# Pfid(k, z) = (A*pi/k0) * q^(2+n+alpha*ln(q)+beta*ln(x)) * x^B / (1 + lambda * k^2)
# k0=0.009 s km^-1, z0=3.0 and q=k/k0, x=(1+z)/(1+z0)
# Parameters set by config file:
# A      =    6.621420e-02
# n      =   -2.685349e+00
# alpha  =   -2.232763e-01
# B      =    3.591244e+00
# beta   =   -1.768045e-01
# lambda =    3.598261e+02
# -----------------------------------------------------------------
# File Template
# Nz Nk
# n[0] n[1] ... n[Nz] n[Nz+1]
# z | k1 | k2 | kc | Pfid | ThetaP | Pest | ErrorP | d | b | t
# Nz     : Number of redshift bins
# Nk     : Number of k bins
# n[i]   : Spectral chunk count in redshift bin i. Left-most and right-most are out of range
# z      : Redshift bin center
# k1     : Lower edge of the k bin [s km^-1]
# k2     : Upper edge of the k bin [s km^-1]
# kc     : Center of the k bin [s km^-1]
# Pfid   : Fiducial power at kc [km s^-1]
# ThetaP : Deviation from Pfid found by quadratic estimator = d - b - t [km s^-1]
# Pest   : Pfid + ThetaP [km s^-1]
# ErrorP : Error estimated from diagonal terms of the inverse Fisher matrix [km s^-1]
# d      : Power estimate before noise (b) and fiducial power (t) subtracted [km s^-1]
# b      : Noise estimate [km s^-1]
# t      : Fiducial power estimate [km s^-1]
# -----------------------------------------------------------------
# 14 42
# 106 258253 206234 106186 72391 41529 22157 11277 7196 8325 4459 59 0 0 0 0
z k1 k2 kc Pfid ThetaP Pest ErrorP d b t
2.600 1.77828e-02 1.99526e-02 1.88677e-02 7.32378e+00 -1.71647e-01 7.15213e+00 2.49087e-02 -4.11545e-07 -4.40468e-05 1.68551e-05
2.600 1.99526e-02 2.23872e-02 2.11699e-02 6.28394e+00 -1.21963e-01 6.16198e+00 2.30440e-02 -4.14183e-07 1.08784e-05 -2.25808e-05
2.600 2.23872e-02 2.51189e-02 2.37530e-02 5.32005e+00 -1.47423e-01 5.17262e+00 2.19967e-02 -4.16839e-07 3.99737e-05 -3.28184e-05
2.600 2.51189e-02 2.81838e-02 2.66514e-02 4.44072e+00 -1.41980e-01 4.29874e+00 2.20710e-02 -4.19513e-07 1.68525e-05 -2.13273e-06
2.600 2.81838e-02 3.16228e-02 2.99033e-02 3.65205e+00 -1.75767e-01 3.47628e+00 2.39342e-02 -4.22206e-07 -1.61853e-05 2.96496e-05
2.600 3.16228e-02 3.54813e-02 3.35521e-02 2.95725e+00 -2.11821e-01 2.74543e+00 2.92088e-02 -4.24917e-07 -1.83590e-05 2.32881e-05
2.600 3.54813e-02 3.98107e-02 3.76460e-02 2.35657e+00 -2.02744e-01 2.15382e+00 4.24103e-02 -4.27647e-07 -1.16515e-06 -1.09331e-05
2.800 0.00000e+00 5.00000e-04 2.50000e-04 8.36383e+00 1.07891e-01 8.47172e+00 1.05264e-01 -4.58927e-07 -2.62501e-05 -7.26260e-06
2.800 5.00000e-04 1.00000e-03 7.50000e-04 2.03373e+01 -3.03043e-02 2.03070e+01 1.22347e-01 -4.61888e-07 -6.83058e-05 -6.02892e-06
2.800 1.00000e-03 1.50000e-03 1.25000e-03 2.59343e+01 5.94177e-02 2.59937e+01 1.49856e-01 -4.64869e-07 -2.38424e-05 6.06313e-07
2.800 1.50000e-03 2.00000e-03 1.75000e-03 2.84251e+01 -8.01949e-02 2.83449e+01 1.62357e-01 -4.67870e-07 5.93868e-05 2.02914e-06
2.800 2.00000e-03 2.50000e-03 2.25000e-03 2.93431e+01 1.24717e-01 2.94679e+01 1.67121e-01 -4.70891e-07 7.34018e-05 -1.99433e-07
2.800 2.50000e-03 3.00000e-03 2.75000e-03 2.94133e+01 8.62922e-02 2.94996e+01 1.67798e-01 -4.73933e-07 -8.63341e-06 1.48381e-06
2.800 3.00000e-03 3.50000e-03 3.25000e-03 2.90091e+01 -3.01559e-02 2.89789e+01 1.66221e-01 -4.76994e-07 -8.68205e-05 5.09739e-06
2.800 3.50000e-03 4.00000e-03 3.75000e-03 2.83361e+01 -2.82411e-01 2.80536e+01 1.63378e-01 -4.80077e-07 -5.74073e-05 1.47399e-06
2.800 4.00000e-03 4.50000e-03 4.25000e-03 2.75132e+01 3.21201e-01 2.78345e+01 1.59829e-01 -4.83180e-07 4.86014e-05 -8.31898e-06
2.800 4.50000e-03 5.00000e-03 4.75000e-03 2.66120e+01 -2.70047e-01 2.63420e+01 1.55904e-01 -4.86304e-07 9.73811e-05 -9.98748e-06
2.800 5.00000e-03 5.50000e-03 5.25000e-03 2.56761e+01 2.61858e-01 2.59379e+01 1.51809e-01 -4.89449e-07 2.29705e-05 3.35101e-06
2.800 5.50000e-03 6.00000e-03 5.75000e-03 2.47328e+01 9.89637e-03 2.47427e+01 1.47673e-01 -4.92615e-07 -8.31619e-05 1.64527e-05
2.800 6.00000e-03 6.50000e-03 6.25000e-03 2.37992e+01 -1.10555e-01 2.36886e+01 1.43579e-01 -4.95803e-07 -8.57080e-05 9.41227e-06
2.800 6.50000e-03 7.00000e-03 6.75000e-03 2.28858e+01 -6.53899e-02 2.28204e+01 1.39578e-01 -4.99011e-07 2.02761e-05 -1.27635e-05
2.800 7.00000e-03 7.50000e-03 7.25000e-03 2.19992e+01 5.24374e-02 2.20516e+01 1.35700e-01 -5.02241e-07 1.00922e-04 -2.17185e-05
2.800 7.50000e-03 8.00000e-03 7.75000e-03 2.11430e+01 -9.04471e-02 2.10525e+01 1.31963e-01 -5.05493e-07 5.43527e-05 -2.36447e-06
2.800 8.00000e-03 8.50000e-03 8.25000e-03 2.03192e+01 1.92698e-02 2.03384e+01 1.28377e-01 -5.08766e-07 -5.93253e-05 2.31727e-05
2.800 8.50000e-03 9.00000e-03 8.75000e-03 1.95284e+01 -1.17796e-01 1.94106e+01 1.24949e-01 -5.12061e-07 -9.63099e-05 2.09053e-05
2.800 9.00000e-03 9.50000e-03 9.25000e-03 1.87708e+01 -1.66946e-01 1.86039e+01 1.21667e-01 -5.15378e-07 -1.28291e-05 -9.49446e-06
2.800 9.50000e-03 1.00000e-02 9.75000e-03 1.80457e+01 -3.65753e-02 1.80091e+01 1.18041e-01 -5.18717e-07 8.26825e-05 -3.03110e-05
2.800 1.00000e-02 1.12202e-02 1.06101e-02 1.68719e+01 -1.10707e-01 1.67612e+01 6.84398e-02 -5.22078e-07 7.16324e-05 -1.30636e-05
2.800 1.12202e-02 1.25892e-02 1.19047e-02 1.52688e+01 -1.75115e-01 1.50937e+01 6.04049e-02 -5.25461e-07 -2.59971e-05 2.24353e-05
2.800 1.25892e-02 1.41254e-02 1.33573e-02 1.36806e+01 -9.21855e-02 1.35884e+01 5.33398e-02 -5.28867e-07 -8.46342e-05 3.09095e-05
2.800 1.41254e-02 1.58489e-02 1.49871e-02 1.21282e+01 -6.39529e-02 1.20642e+01 4.71382e-02 -5.32295e-07 -3.60958e-05 -6.69724e-08
2.800 1.58489e-02 1.77828e-02 1.68159e-02 1.06312e+01 -9.81651e-02 1.05330e+01 4.18037e-02 -5.35747e-07 5.07619e-05 -3.20756e-05
2.800 1.77828e-02 1.99526e-02 1.88677e-02 9.20765e+00 -1.33446e-01 9.07420e+00 3.73571e-02 -5.39220e-07 6.72537e-05 -2.39935e-05
2.800 1.99526e-02 2.23872e-02 2.11699e-02 7.87347e+00 -1.18994e-01 7.75447e+00 3.38537e-02 -5.42717e-07 2.20420e-06 1.46773e-05
2.800 2.23872e-02 2.51189e-02 2.37530e-02 6.64201e+00 -2.10952e-01 6.43106e+00 3.14163e-02 -5.46237e-07 -5.58118e-05 3.50561e-05
2.800 2.51189e-02 2.81838e-02 2.66514e-02 5.52366e+00 -2.07412e-01 5.31625e+00 3.03073e-02 -5.49779e-07 -3.93970e-05 1.12940e-05
2.800 2.81838e-02 3.16228e-02 2.99033e-02 4.52531e+00 -1.89155e-01 4.33615e+00 3.10948e-02 -5.53346e-07 1.90472e-05 -2.63125e-05
2.800 3.16228e-02 3.54813e-02 3.35521e-02 3.65009e+00 -2.42268e-01 3.40782e+00 3.50978e-02 -5.56935e-07 4.31515e-05 -3.03270e-05
2.800 3.54813e-02 3.98107e-02 3.76460e-02 2.89722e+00 -2.66311e-01 2.63091e+00 4.57432e-02 -5.60548e-07 1.31119e-05 3.38572e-06
3.000 0.00000e+00 5.00000e-04 2.50000e-04 1.01954e+01 -2.52543e-01 9.94282e+00 1.71693e-01 -6.01881e-07 5.91333e-06 1.03792e-05
3.000 5.00000e-04 1.00000e-03 7.50000e-04 2.58799e+01 1.00131e-01 2.59801e+01 2.01497e-01 -6.05787e-07 4.11529e-05 1.50400e-05
3.000 1.00000e-03 1.50000e-03 1.25000e-03 3.32181e+01 4.39273e-01 3.36574e+01 2.49285e-01 -6.09718e-07 2.69421e-05 1.74249e-06
3.000 1.50000e-03 2.00000e-03 1.75000e-03 3.64877e+01 -7.44444e-02 3.64133e+01 2.71040e-01 -6.13674e-07 -3.00593e-05 -9.69108e-06
3.000 2.00000e-03 2.50000e-03 2.25000e-03 3.76959e+01 -4.13207e-01 3.72827e+01 2.79321e-01 -6.17655e-07 -5.76770e-05 -6.86929e-06
3.000 2.50000e-03 3.00000e-03 2.75000e-03 3.77924e+01 -3.59852e-02 3.77565e+01 2.80476e-01 -6.21662e-07 -1.05920e-05 1.91520e-06
3.000 3.00000e-03 3.50000e-03 3.25000e-03 3.72667e+01 2.74849e-02 3.72942e+01 2.77695e-01 -6.25695e-07 5.88505e-05 4.14153e-06
3.000 3.50000e-03 4.00000e-03 3.75000e-03 3.63886e+01 3.01335e-01 3.66900e+01 2.72701e-01 -6.29754e-07 5.86147e-05 7.97350e-07
3.000 4.00000e-03 4.50000e-03 4.25000e-03 3.53144e+01 3.29730e-02 3.53474e+01 2.66473e-01 -6.33839e-07 -2.01789e-05 3.90411e-07
3.000 4.50000e-03 5.00000e-03 4.75000e-03 3.41377e+01 1.61375e-01 3.42990e+01 2.59588e-01 -6.37950e-07 -8.05271e-05 2.77519e-06
3.000 5.00000e-03 5.50000e-03 5.25000e-03 3.29159e+01 -2.19760e-01 3.26961e+01 2.52401e-01 -6.42087e-07 -4.02206e-05 1.68076e-07
3.000 5.50000e-03 6.00000e-03 5.75000e-03 3.16850e+01 -1.53877e-01 3.15311e+01 2.45143e-01 -6.46251e-07 5.58077e-05 -6.98990e-06
3.000 6.00000e-03 6.50000e-03 6.25000e-03 3.04673e+01 2.08100e-01 3.06754e+01 2.37956e-01 -6.50441e-07 8.54044e-05 -7.05954e-06
3.000 6.50000e-03 7.00000e-03 6.75000e-03 2.92767e+01 -5.02517e-01 2.87742e+01 2.30929e-01 -6.54658e-07 6.14865e-06 4.70979e-06
3.000 7.00000e-03 7.50000e-03 7.25000e-03 2.81216e+01 7.07503e-02 2.81924e+01 2.24113e-01 -6.58902e-07 -8.42620e-05 1.43265e-05
3.000 7.50000e-03 8.00000e-03 7.75000e-03 2.70070e+01 -3.64906e-01 2.66421e+01 2.17540e-01 -6.63173e-07 -6.96874e-05 5.83096e-06
3.000 8.00000e-03 8.50000e-03 8.25000e-03 2.59353e+01 -1.72508e-01 2.57628e+01 2.11229e-01 -6.67471e-07 3.38490e-05 -1.35993e-05
3.000 8.50000e-03 9.00000e-03 8.75000e-03 2.49074e+01 -3.92756e-02 2.48681e+01 2.05187e-01 -6.71796e-07 9.56469e-05 -1.83968e-05
3.000 9.00000e-03 9.50000e-03 9.25000e-03 2.39232e+01 -1.45689e-01 2.37775e+01 1.99397e-01 -6.76149e-07 3.69994e-05 1.49310e-06
3.000 9.50000e-03 1.00000e-02 9.75000e-03 2.29820e+01 -7.71341e-02 2.29048e+01 1.93011e-01 -6.80529e-07 -6.75829e-05 2.28186e-05
3.000 1.00000e-02 1.12202e-02 1.06101e-02 2.14599e+01 -1.81229e-01 2.12787e+01 1.11341e-01 -6.84936e-07 -8.59793e-05 1.63691e-05
3.000 1.12202e-02 1.25892e-02 1.19047e-02 1.93847e+01 -9.18359e-02 1.92929e+01 9.76764e-02 -6.89372e-07 2.95293e-06 -1.29243e-05
3.000 1.25892e-02 1.41254e-02 1.33573e-02 1.73332e+01 -1.66675e-01 1.71665e+01 8.56344e-02 -6.93835e-07 8.50130e-05 -2.82868e-05
3.000 1.41254e-02 1.58489e-02 1.49871e-02 1.53326e+01 -9.63746e-02 1.52362e+01 7.50168e-02 -6.98327e-07 5.86744e-05 -7.74553e-06
3.000 1.58489e-02 1.77828e-02 1.68159e-02 1.34086e+01 -2.05407e-01 1.32032e+01 6.58042e-02 -7.02847e-07 -3.80416e-05 2.46422e-05
3.000 1.77828e-02 1.99526e-02 1.88677e-02 1.15841e+01 -1.66846e-01 1.14173e+01 5.79914e-02 -7.07395e-07 -8.19808e-05 2.71398e-05
3.000 1.99526e-02 2.23872e-02 2.11699e-02 9.87946e+00 -1.60843e-01 9.71862e+00 5.16051e-02 -7.11972e-07 -2.31869e-05 -5.38573e-06
3.000 2.23872e-02 2.51189e-02 2.37530e-02 8.31115e+00 -1.12750e-01 8.19840e+00 4.67364e-02 -7.16577e-07 5.82722e-05 -3.24569e-05
3.000 2.51189e-02 2.81838e-02 2.66514e-02 6.89177e+00 -1.48744e-01 6.74303e+00 4.36072e-02 -7.21211e-07 6.16528e-05 -1.88803e-05
3.000 2.81838e-02 3.16228e-02 2.99033e-02 5.62928e+00 -1.16551e-01 5.51273e+00 4.27164e-02 -7.25874e-07 -8.64132e-06 1.91076e-05
3.000 3.16228e-02 3.54813e-02 3.35521e-02 4.52665e+00 -2.22268e-01 4.30438e+00 4.52020e-02 -7.30566e-07 -5.94650e-05 3.34237e-05
3.000 3.54813e-02 3.98107e-02 3.76460e-02 3.58184e+00 -1.08874e-01 3.47297e+00 5.38676e-02 -7.35288e-07 -3.31419e-05 5.61225e-06
3.200 0.00000e+00 5.00000e-04 2.50000e-04 1.25451e+01 7.44254e-02 1.26196e+01 2.89453e-01 -7.89192e-07 1.00778e-06 -8.67156e-06
3.200 5.00000e-04 1.00000e-03 7.50000e-04 3.28433e+01 7.19564e-02 3.29153e+01 3.35906e-01 -7.94276e-07 -1.44151e-05 -2.26528e-05
3.200 1.00000e-03 1.50000e-03 1.25000e-03 4.23456e+01 -2.49497e-01 4.20961e+01 4.18135e-01 -7.99390e-07 -1.69890e-05 -8.05563e-06
3.200 1.50000e-03 2.00000e-03 1.75000e-03 4.65828e+01 -3.80594e-01 4.62022e+01 4.55885e-01 -8.04536e-07 9.17740e-06 1.35205e-05
3.200 2.00000e-03 2.50000e-03 2.25000e-03 4.81513e+01 -9.98255e-02 4.80514e+01 4.70270e-01 -8.09713e-07 3.42124e-05 1.55466e-05
3.200 2.50000e-03 3.00000e-03 2.75000e-03 4.82801e+01 -4.39885e-02 4.82361e+01 4.72253e-01 -8.14921e-07 1.67078e-05 -4.95749e-07
3.200 3.00000e-03 3.50000e-03 3.25000e-03 4.76030e+01 2.14878e-02 4.76245e+01 4.67384e-01 -8.20162e-07 -3.12505e-05 -1.20281e-05
3.200 3.50000e-03 4.00000e-03 3.75000e-03 4.64697e+01 2.63227e-02 4.64960e+01 4.58658e-01 -8.25434e-07 -4.70798e-05 -7.05254e-06
3.200 4.00000e-03 4.50000e-03 4.25000e-03 4.50825e+01 -2.26878e-01 4.48556e+01 4.47781e-01 -8.30738e-07 -1.00872e-07 3.74004e-06
3.200 4.50000e-03 5.00000e-03 4.75000e-03 4.35629e+01 -1.84400e-01 4.33785e+01 4.35758e-01 -8.36075e-07 5.60314e-05 6.08375e-06
3.200 5.00000e-03 5.50000e-03 5.25000e-03 4.19854e+01 2.59429e-01 4.22448e+01 4.23209e-01 -8.41444e-07 4.47679e-05 1.11764e-06
3.200 5.50000e-03 6.00000e-03 5.75000e-03 4.03964e+01 8.70054e-02 4.04834e+01 4.10535e-01 -8.46845e-07 -2.86077e-05 -1.16674e-06
3.200 6.00000e-03 6.50000e-03 6.25000e-03 3.88250e+01 -1.20810e-02 3.88130e+01 3.97984e-01 -8.52279e-07 -7.26205e-05 7.11158e-07
3.200 6.50000e-03 7.00000e-03 6.75000e-03 3.72893e+01 3.70445e-02 3.73263e+01 3.85711e-01 -8.57745e-07 -2.48605e-05 -4.13201e-07
3.200 7.00000e-03 7.50000e-03 7.25000e-03 3.57999e+01 6.28050e-02 3.58627e+01 3.73805e-01 -8.63245e-07 5.99006e-05 -5.25182e-06
3.200 7.50000e-03 8.00000e-03 7.75000e-03 3.43633e+01 1.12406e-01 3.44757e+01 3.62319e-01 -8.68777e-07 7.27146e-05 -4.51455e-06
3.200 8.00000e-03 8.50000e-03 8.25000e-03 3.29827e+01 2.03865e-01 3.31865e+01 3.51287e-01 -8.74343e-07 -8.16440e-06 5.28104e-06
3.200 8.50000e-03 9.00000e-03 8.75000e-03 3.16591e+01 5.41804e-01 3.22009e+01 3.40721e-01 -8.79942e-07 -8.26266e-05 1.18848e-05
3.200 9.00000e-03 9.50000e-03 9.25000e-03 3.03925e+01 -2.84815e-01 3.01077e+01 3.30583e-01 -8.85575e-07 -5.39114e-05 2.80031e-06
3.200 9.50000e-03 1.00000e-02 9.75000e-03 2.91818e+01 5.32048e-01 2.97139e+01 3.19329e-01 -8.91241e-07 4.45620e-05 -1.36044e-05
3.200 1.00000e-02 1.12202e-02 1.06101e-02 2.72253e+01 3.27002e-01 2.75523e+01 1.82939e-01 -8.96942e-07 8.82999e-05 -1.49189e-05
3.200 1.12202e-02 1.25892e-02 1.19047e-02 2.45609e+01 -2.49513e-01 2.43114e+01 1.59676e-01 -9.02676e-07 2.07220e-05 4.60976e-06
3.200 1.25892e-02 1.41254e-02 1.33573e-02 2.19306e+01 -1.59094e-01 2.17715e+01 1.39178e-01 -9.08444e-07 -7.29925e-05 2.16514e-05
3.200 1.41254e-02 1.58489e-02 1.49871e-02 1.93698e+01 -2.09463e-01 1.91604e+01 1.21071e-01 -9.14247e-07 -7.43656e-05 1.19054e-05
3.200 1.58489e-02 1.77828e-02 1.68159e-02 1.69114e+01 -1.48724e-01 1.67627e+01 1.05295e-01 -9.20084e-07 1.70883e-05 -1.54414e-05
3.200 1.77828e-02 1.99526e-02 1.88677e-02 1.45847e+01 -1.56902e-01 1.44278e+01 9.17983e-02 -9.25956e-07 8.47997e-05 -2.55580e-05
3.200 1.99526e-02 2.23872e-02 2.11699e-02 1.24153e+01 -1.85040e-01 1.22303e+01 8.05615e-02 -9.31863e-07 4.51729e-05 -2.77451e-06
3.200 2.23872e-02 2.51189e-02 2.37530e-02 1.04239e+01 -3.21631e-01 1.01023e+01 7.16315e-02 -9.37804e-07 -4.81713e-05 2.58304e-05
3.200 2.51189e-02 2.81838e-02 2.66514e-02 8.62588e+00 -2.08604e-01 8.41728e+00 6.51917e-02 -9.43781e-07 -7.72389e-05 2.28711e-05
3.200 2.81838e-02 3.16228e-02 2.99033e-02 7.03060e+00 -3.16122e-01 6.71448e+00 6.17108e-02 -9.49793e-07 -1.02961e-05 -1.00827e-05
3.200 3.16228e-02 3.54813e-02 3.35521e-02 5.64098e+00 -1.81742e-01 5.45924e+00 6.22850e-02 -9.55840e-07 6.38473e-05 -3.18154e-05
3.200 3.54813e-02 3.98107e-02 3.76460e-02 4.45350e+00 -2.29468e-01 4.22403e+00 6.95572e-02 -9.61923e-07 5.44131e-05 -1.35473e-05
3.400 0.00000e+00 5.00000e-04 2.50000e-04 1.56118e+01 -4.29453e-01 1.51823e+01 5.12360e-01 -1.03123e-06 4.89057e-06 2.86018e-06
3.400 5.00000e-04 1.00000e-03 7.50000e-04 4.15786e+01 -4.33980e-01 4.11446e+01 5.76058e-01 -1.03775e-06 -5.66720e-06 2.68113e-05
3.400 1.00000e-03 1.50000e-03 1.25000e-03 5.37382e+01 -2.17985e-01 5.35202e+01 7.15422e-01 -1.04431e-06 -1.61654e-06 1.63524e-05
3.400 1.50000e-03 2.00000e-03 1.75000e-03 5.91625e+01 7.77753e-01 5.99403e+01 7.79856e-01 -1.05091e-06 -2.64334e-07 -1.26786e-05
3.400 2.00000e-03 2.50000e-03 2.25000e-03 6.11723e+01 1.43473e+00 6.26070e+01 8.04420e-01 -1.05755e-06 -9.53348e-06 -2.33397e-05
3.400 2.50000e-03 3.00000e-03 2.75000e-03 6.13396e+01 -3.19153e-01 6.10204e+01 8.07796e-01 -1.06422e-06 -1.01848e-05 -5.05111e-06
3.400 3.00000e-03 3.50000e-03 3.25000e-03 6.04756e+01 -1.26368e+00 5.92120e+01 7.99450e-01 -1.07093e-06 1.02286e-05 1.64964e-05
3.400 3.50000e-03 4.00000e-03 3.75000e-03 5.90278e+01 -4.01746e-01 5.86261e+01 7.84505e-01 -1.07768e-06 2.70527e-05 1.53343e-05
3.400 4.00000e-03 4.50000e-03 4.25000e-03 5.72553e+01 2.71454e-01 5.75267e+01 7.65885e-01 -1.08447e-06 8.64328e-06 -3.20906e-06
3.400 4.50000e-03 5.00000e-03 4.75000e-03 5.53134e+01 -2.51062e-01 5.50624e+01 7.45294e-01 -1.09130e-06 -3.03181e-05 -1.41050e-05
3.400 5.00000e-03 5.50000e-03 5.25000e-03 5.32978e+01 -1.42731e+00 5.18705e+01 7.23799e-01 -1.09817e-06 -3.69426e-05 -6.54704e-06
3.400 5.50000e-03 6.00000e-03 5.75000e-03 5.12677e+01 -1.70916e+00 4.95586e+01 7.02089e-01 -1.10508e-06 7.76629e-06 5.94124e-06
3.400 6.00000e-03 6.50000e-03 6.25000e-03 4.92605e+01 -8.15886e-01 4.84446e+01 6.80580e-01 -1.11202e-06 5.14662e-05 7.69964e-06
3.400 6.50000e-03 7.00000e-03 6.75000e-03 4.72991e+01 4.58970e-01 4.77581e+01 6.59534e-01 -1.11901e-06 3.21734e-05 7.61806e-07
3.400 7.00000e-03 7.50000e-03 7.25000e-03 4.53975e+01 -5.11372e-02 4.53464e+01 6.39117e-01 -1.12603e-06 -3.41877e-05 -3.03006e-06
3.400 7.50000e-03 8.00000e-03 7.75000e-03 4.35636e+01 -2.48504e-01 4.33151e+01 6.19407e-01 -1.13310e-06 -6.36279e-05 -9.54049e-07
3.400 8.00000e-03 8.50000e-03 8.25000e-03 4.18016e+01 8.74349e-01 4.26759e+01 6.00463e-01 -1.14020e-06 -1.15038e-05 -3.03789e-07
3.400 8.50000e-03 9.00000e-03 8.75000e-03 4.01128e+01 1.59702e-01 4.02725e+01 5.82313e-01 -1.14735e-06 6.12439e-05 -3.27818e-06
3.400 9.00000e-03 9.50000e-03 9.25000e-03 3.84972e+01 -6.14806e-01 3.78824e+01 5.64865e-01 -1.15453e-06 5.97858e-05 -2.47261e-06
3.400 9.50000e-03 1.00000e-02 9.75000e-03 3.69533e+01 8.39573e-01 3.77929e+01 5.45614e-01 -1.16176e-06 -1.99233e-05 5.13509e-06
3.400 1.00000e-02 1.12202e-02 1.06101e-02 3.44592e+01 -1.29819e-01 3.43294e+01 3.13848e-01 -1.16903e-06 -7.86725e-05 9.31304e-06
3.400 1.12202e-02 1.25892e-02 1.19047e-02 3.10647e+01 2.95214e-01 3.13599e+01 2.73862e-01 -1.17633e-06 -3.87738e-05 4.12211e-07
3.400 1.25892e-02 1.41254e-02 1.33573e-02 2.77161e+01 -8.84941e-02 2.76276e+01 2.38537e-01 -1.18368e-06 5.24809e-05 -1.28878e-05
3.400 1.41254e-02 1.58489e-02 1.49871e-02 2.44589e+01 5.37964e-02 2.45127e+01 2.07259e-01 -1.19107e-06 7.93122e-05 -1.14745e-05
3.400 1.58489e-02 1.77828e-02 1.68159e-02 2.13348e+01 -2.04206e-02 2.13144e+01 1.79920e-01 -1.19850e-06 5.82607e-06 6.93094e-06
3.400 1.77828e-02 1.99526e-02 1.88677e-02 1.83812e+01 -3.21686e-01 1.80595e+01 1.56419e-01 -1.20598e-06 -7.57022e-05 1.98176e-05
3.400 1.99526e-02 2.23872e-02 2.11699e-02 1.56303e+01 -3.98568e-02 1.55904e+01 1.36693e-01 -1.21349e-06 -6.18888e-05 7.69736e-06
3.400 2.23872e-02 2.51189e-02 2.37530e-02 1.31081e+01 -1.11967e-01 1.29962e+01 1.20762e-01 -1.22105e-06 2.93519e-05 -1.70369e-05
3.400 2.51189e-02 2.81838e-02 2.66514e-02 1.08339e+01 -2.70501e-01 1.05634e+01 1.08813e-01 -1.22865e-06 8.22477e-05 -2.23033e-05
3.400 2.81838e-02 3.16228e-02 2.99033e-02 8.81888e+00 -2.27272e-01 8.59161e+00 1.01389e-01 -1.23629e-06 3.15269e-05 1.68701e-06
3.400 3.16228e-02 3.54813e-02 3.35521e-02 7.06622e+00 -2.49982e-01 6.81624e+00 9.97849e-02 -1.24397e-06 -5.62284e-05 2.60417e-05
3.400 3.54813e-02 3.98107e-02 3.76460e-02 5.57085e+00 -1.95660e-01 5.37519e+00 1.07081e-01 -1.25170e-06 -7.06555e-05 1.83032e-05
3.600 0.00000e+00 5.00000e-04 2.50000e-04 1.96795e+01 1.89343e+00 2.15729e+01 1.06995e+00 -1.33954e-06 -1.99956e-05 5.26518e-06
3.600 5.00000e-04 1.00000e-03 7.50000e-04 5.25347e+01 6.36661e-01 5.31713e+01 1.09714e+00 -1.34779e-06 1.51459e-05 -2.64811e-05
3.600 1.00000e-03 1.50000e-03 1.25000e-03 6.79202e+01 1.37278e-02 6.79340e+01 1.33157e+00 -1.35609e-06 2.28648e-05 -2.42105e-05
3.600 1.50000e-03 2.00000e-03 1.75000e-03 7.47838e+01 -7.47323e-01 7.40365e+01 1.44676e+00 -1.36443e-06 3.57411e-06 7.61777e-06
3.600 2.00000e-03 2.50000e-03 2.25000e-03 7.73270e+01 -1.53597e+00 7.57910e+01 1.49120e+00 -1.37282e-06 -1.02249e-05 2.81062e-05
3.600 2.50000e-03 3.00000e-03 2.75000e-03 7.75389e+01 -5.41358e-01 7.69976e+01 1.49760e+00 -1.38125e-06 -5.48254e-06 1.29595e-05
3.600 3.00000e-03 3.50000e-03 3.25000e-03 7.64460e+01 5.20837e-01 7.69668e+01 1.48257e+00 -1.38973e-06 2.43669e-07 -1.64892e-05
3.600 3.50000e-03 4.00000e-03 3.75000e-03 7.46143e+01 -6.52996e-02 7.45490e+01 1.45543e+00 -1.39825e-06 -4.43539e-06 -2.32305e-05
3.600 4.00000e-03 4.50000e-03 4.25000e-03 7.23718e+01 2.61747e-01 7.26335e+01 1.42179e+00 -1.40682e-06 -5.09584e-06 -1.55981e-06
3.600 4.50000e-03 5.00000e-03 4.75000e-03 6.99151e+01 2.73188e+00 7.26469e+01 1.38443e+00 -1.41543e-06 9.47871e-06 1.91389e-05
3.600 5.00000e-03 5.50000e-03 5.25000e-03 6.73650e+01 -3.40142e+00 6.39635e+01 1.34530e+00 -1.42409e-06 2.01084e-05 1.43786e-05
3.600 5.50000e-03 6.00000e-03 5.75000e-03 6.47967e+01 1.18530e-01 6.49152e+01 1.30596e+00 -1.43280e-06 2.69963e-06 -6.25426e-06
3.600 6.00000e-03 6.50000e-03 6.25000e-03 6.22574e+01 5.06303e-01 6.27637e+01 1.26683e+00 -1.44156e-06 -2.77427e-05 -1.57715e-05
3.600 6.50000e-03 7.00000e-03 6.75000e-03 5.97760e+01 5.94687e-01 6.03707e+01 1.22845e+00 -1.45036e-06 -2.76209e-05 -5.36108e-06
3.600 7.00000e-03 7.50000e-03 7.25000e-03 5.73703e+01 -2.36740e+00 5.50029e+01 1.19134e+00 -1.45921e-06 1.31921e-05 8.36247e-06
3.600 7.50000e-03 8.00000e-03 7.75000e-03 5.50504e+01 1.68813e+00 5.67385e+01 1.15540e+00 -1.46810e-06 4.56629e-05 8.85828e-06
